record_id,series_id,archive_member,data_number,property_number,numvalues_index_1based,inchi,inchikey,name,formula,source_doi,source_year,property_name,property_phase,block_phases_json,method,original_property_value,original_property_value_metadata_json,state_origin,state_metadata_json,T_K,stable_liquid_gas,basic_chemistry_flags,p_Pa,measurement_method_screen,in_numeric_domain,primary_candidate
10.1016/j.tca.2017.05.005#d12#p1#r1,10.1016/j.tca.2017.05.005#d12#p1,10.1016/j.tca.2017.05.005.json,12,1,1,"InChI=1S/C7H17NOSi/c1-10(2,3)8-4-6-9-7-5-8/h4-7H2,1-3H3",JJOWIQMPCCUIGA-UHFFFAOYSA-N,trimethylmorpholinosilane,C7H17NOSi,10.1016/j.tca.2017.05.005,2017,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Distillation,440.65,"{""nPropValue"":440.65,""CombinedUncertainty"":{""nCombExpandUncertValue"":5,""nCombUncertAssessNum"":1},""nPropDigits"":4,""nPropNumber"":1}",variable,"{""nVarNumber"":1,""nVarDigits"":3,""nVarValue"":96.6}",440.65,True,,96600.0,False,False,False
10.1016/j.tca.2017.12.010#d5#p1#r1,10.1016/j.tca.2017.12.010#d5#p1,10.1016/j.tca.2017.12.010.json,5,1,1,InChI=1S/H2O/h1H2,XLYOFNOQVPJJNP-UHFFFAOYSA-N,water,H2O,10.1016/j.tca.2017.12.010,2018,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",DSC,370.97,"{""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":1.55},""nPropValue"":370.97,""nPropNumber"":1,""nPropDigits"":5}",variable,"{""nVarNumber"":1,""nVarDigits"":3,""nVarValue"":92.9}",370.97,True,no_carbon,92900.0,False,False,False
10.1016/j.tca.2017.12.010#d5#p1#r2,10.1016/j.tca.2017.12.010#d5#p1,10.1016/j.tca.2017.12.010.json,5,1,2,InChI=1S/H2O/h1H2,XLYOFNOQVPJJNP-UHFFFAOYSA-N,water,H2O,10.1016/j.tca.2017.12.010,2018,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",DSC,371.21,"{""nPropValue"":371.21,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":1.55},""nPropNumber"":1,""nPropDigits"":5}",variable,"{""nVarDigits"":3,""nVarNumber"":1,""nVarValue"":94.1}",371.21,True,no_carbon,94100.0,False,False,False
10.1016/j.tca.2017.12.010#d5#p1#r3,10.1016/j.tca.2017.12.010#d5#p1,10.1016/j.tca.2017.12.010.json,5,1,3,InChI=1S/H2O/h1H2,XLYOFNOQVPJJNP-UHFFFAOYSA-N,water,H2O,10.1016/j.tca.2017.12.010,2018,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",DSC,373.16,"{""nPropNumber"":1,""nPropDigits"":5,""nPropValue"":373.16,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":1.55}}",variable,"{""nVarNumber"":1,""nVarDigits"":4,""nVarValue"":101.3}",373.16,True,no_carbon,101300.0,False,False,False
10.1016/j.tca.2017.12.010#d5#p1#r4,10.1016/j.tca.2017.12.010#d5#p1,10.1016/j.tca.2017.12.010.json,5,1,4,InChI=1S/H2O/h1H2,XLYOFNOQVPJJNP-UHFFFAOYSA-N,water,H2O,10.1016/j.tca.2017.12.010,2018,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",DSC,416.36,"{""nPropDigits"":5,""nPropNumber"":1,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":1.55},""nPropValue"":416.36}",variable,"{""nVarValue"":395,""nVarNumber"":1,""nVarDigits"":4}",416.36,True,no_carbon,395000,False,False,False
10.1016/j.tca.2017.12.010#d5#p1#r5,10.1016/j.tca.2017.12.010#d5#p1,10.1016/j.tca.2017.12.010.json,5,1,5,InChI=1S/H2O/h1H2,XLYOFNOQVPJJNP-UHFFFAOYSA-N,water,H2O,10.1016/j.tca.2017.12.010,2018,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",DSC,430.98,"{""nPropNumber"":1,""nPropDigits"":5,""nPropValue"":430.98,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":1.55}}",variable,"{""nVarNumber"":1,""nVarDigits"":4,""nVarValue"":585}",430.98,True,no_carbon,585000,False,False,False
10.1016/j.tca.2017.12.010#d5#p1#r6,10.1016/j.tca.2017.12.010#d5#p1,10.1016/j.tca.2017.12.010.json,5,1,6,InChI=1S/H2O/h1H2,XLYOFNOQVPJJNP-UHFFFAOYSA-N,water,H2O,10.1016/j.tca.2017.12.010,2018,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",DSC,431.66,"{""nPropValue"":431.66,""CombinedUncertainty"":{""nCombExpandUncertValue"":1.55,""nCombUncertAssessNum"":1},""nPropDigits"":5,""nPropNumber"":1}",variable,"{""nVarDigits"":4,""nVarNumber"":1,""nVarValue"":592}",431.66,True,no_carbon,592000,False,False,False
10.1016/j.tca.2017.12.010#d5#p1#r7,10.1016/j.tca.2017.12.010#d5#p1,10.1016/j.tca.2017.12.010.json,5,1,7,InChI=1S/H2O/h1H2,XLYOFNOQVPJJNP-UHFFFAOYSA-N,water,H2O,10.1016/j.tca.2017.12.010,2018,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",DSC,442.53,"{""nPropValue"":442.53,""CombinedUncertainty"":{""nCombExpandUncertValue"":1.55,""nCombUncertAssessNum"":1},""nPropNumber"":1,""nPropDigits"":5}",variable,"{""nVarDigits"":4,""nVarNumber"":1,""nVarValue"":791}",442.53,True,no_carbon,791000,False,False,False
10.1016/j.tca.2017.12.010#d5#p1#r8,10.1016/j.tca.2017.12.010#d5#p1,10.1016/j.tca.2017.12.010.json,5,1,8,InChI=1S/H2O/h1H2,XLYOFNOQVPJJNP-UHFFFAOYSA-N,water,H2O,10.1016/j.tca.2017.12.010,2018,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",DSC,456.44,"{""nPropNumber"":1,""nPropDigits"":5,""CombinedUncertainty"":{""nCombExpandUncertValue"":1.55,""nCombUncertAssessNum"":1},""nPropValue"":456.44}",variable,"{""nVarValue"":1091,""nVarDigits"":5,""nVarNumber"":1}",456.44,True,no_carbon,1091000,False,False,False
10.1016/j.tca.2017.12.010#d5#p1#r9,10.1016/j.tca.2017.12.010#d5#p1,10.1016/j.tca.2017.12.010.json,5,1,9,InChI=1S/H2O/h1H2,XLYOFNOQVPJJNP-UHFFFAOYSA-N,water,H2O,10.1016/j.tca.2017.12.010,2018,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",DSC,467.41,"{""nPropNumber"":1,""nPropDigits"":5,""nPropValue"":467.41,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":1.55}}",variable,"{""nVarValue"":1392,""nVarNumber"":1,""nVarDigits"":5}",467.41,True,no_carbon,1392000,False,False,False
10.1016/j.tca.2017.12.010#d5#p1#r10,10.1016/j.tca.2017.12.010#d5#p1,10.1016/j.tca.2017.12.010.json,5,1,10,InChI=1S/H2O/h1H2,XLYOFNOQVPJJNP-UHFFFAOYSA-N,water,H2O,10.1016/j.tca.2017.12.010,2018,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",DSC,476.35,"{""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":1.55},""nPropValue"":476.35,""nPropNumber"":1,""nPropDigits"":5}",variable,"{""nVarValue"":1689,""nVarNumber"":1,""nVarDigits"":5}",476.35,True,no_carbon,1689000,False,False,False
10.1016/j.tca.2017.12.010#d5#p1#r11,10.1016/j.tca.2017.12.010#d5#p1,10.1016/j.tca.2017.12.010.json,5,1,11,InChI=1S/H2O/h1H2,XLYOFNOQVPJJNP-UHFFFAOYSA-N,water,H2O,10.1016/j.tca.2017.12.010,2018,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",DSC,486.41,"{""nPropValue"":486.41,""CombinedUncertainty"":{""nCombExpandUncertValue"":1.55,""nCombUncertAssessNum"":1},""nPropDigits"":5,""nPropNumber"":1}",variable,"{""nVarDigits"":5,""nVarNumber"":1,""nVarValue"":2088}",486.41,True,no_carbon,2088000,False,False,False
10.1016/j.tca.2017.12.010#d5#p1#r12,10.1016/j.tca.2017.12.010#d5#p1,10.1016/j.tca.2017.12.010.json,5,1,12,InChI=1S/H2O/h1H2,XLYOFNOQVPJJNP-UHFFFAOYSA-N,water,H2O,10.1016/j.tca.2017.12.010,2018,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",DSC,370.99,"{""nPropValue"":370.99,""CombinedUncertainty"":{""nCombExpandUncertValue"":1.55,""nCombUncertAssessNum"":1},""nPropDigits"":5,""nPropNumber"":1}",variable,"{""nVarValue"":93,""nVarDigits"":3,""nVarNumber"":1}",370.99,True,no_carbon,93000,False,False,False
10.1016/j.tca.2017.12.010#d5#p1#r13,10.1016/j.tca.2017.12.010#d5#p1,10.1016/j.tca.2017.12.010.json,5,1,13,InChI=1S/H2O/h1H2,XLYOFNOQVPJJNP-UHFFFAOYSA-N,water,H2O,10.1016/j.tca.2017.12.010,2018,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",DSC,371.09,"{""CombinedUncertainty"":{""nCombExpandUncertValue"":1.55,""nCombUncertAssessNum"":1},""nPropValue"":371.09,""nPropDigits"":5,""nPropNumber"":1}",variable,"{""nVarDigits"":3,""nVarNumber"":1,""nVarValue"":93.5}",371.09,True,no_carbon,93500.0,False,False,False
10.1021/acs.jced.5b00255#d1#p1#r1,10.1021/acs.jced.5b00255#d1#p1,10.1021/acs.jced.5b00255.json,1,1,1,"InChI=1S/C10H16O2Si/c1-4-13(11-2,12-3)10-8-6-5-7-9-10/h5-9H,4H2,1-3H3",OWFNNCHTAVHPBL-UHFFFAOYSA-N,ethylphenyldimethoxysilane,C10H16O2Si,10.1021/acs.jced.5b00255,2015,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Distillation,332.25,"{""nPropNumber"":1,""nPropDigits"":3,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":7.4},""nPropValue"":332.25}",variable,"{""nVarValue"":0.23,""nVarDigits"":2,""nVarNumber"":1}",332.25,True,,230.0,False,True,False
10.1021/acs.jced.5b00255#d3#p1#r1,10.1021/acs.jced.5b00255#d3#p1,10.1021/acs.jced.5b00255.json,3,1,1,"InChI=1S/C12H20O2Si/c1-4-13-15(6-3,14-5-2)12-10-8-7-9-11-12/h7-11H,4-6H2,1-3H3",UYJVWFZJQXTYLG-UHFFFAOYSA-N,diethoxy(ethyl)(phenyl)silane,C12H20O2Si,10.1021/acs.jced.5b00255,2015,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Distillation,357.15,"{""nPropDigits"":2,""nPropNumber"":1,""nPropValue"":357.15,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":7}}",variable,"{""nVarValue"":0.23,""nVarDigits"":2,""nVarNumber"":1}",357.15,True,,230.0,False,True,False
10.1021/acs.jced.5b00724#d3#p1#r1,10.1021/acs.jced.5b00724#d3#p1,10.1021/acs.jced.5b00724.json,3,1,1,"InChI=1S/C5H8O2/c1-4-2-3-5(6)7-4/h4H,2-3H2,1H3",GAEKPEKOJKCEMS-UHFFFAOYSA-N,.gamma.-valerolactone,C5H8O2,10.1021/acs.jced.5b00724,2016,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),338.1,"{""nPropNumber"":1,""nPropDigits"":4,""nPropValue"":338.1,""CombinedUncertainty"":{""nCombExpandUncertValue"":6.3,""nCombUncertAssessNum"":1}}",variable,"{""nVarValue"":0.58,""nVarDigits"":2,""nVarNumber"":1}",338.1,True,,580.0,True,True,False
10.1021/acs.jced.5b00724#d3#p1#r2,10.1021/acs.jced.5b00724#d3#p1,10.1021/acs.jced.5b00724.json,3,1,2,"InChI=1S/C5H8O2/c1-4-2-3-5(6)7-4/h4H,2-3H2,1H3",GAEKPEKOJKCEMS-UHFFFAOYSA-N,.gamma.-valerolactone,C5H8O2,10.1021/acs.jced.5b00724,2016,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),350.6,"{""CombinedUncertainty"":{""nCombExpandUncertValue"":5.7,""nCombUncertAssessNum"":1},""nPropValue"":350.6,""nPropNumber"":1,""nPropDigits"":4}",variable,"{""nVarNumber"":1,""nVarDigits"":3,""nVarValue"":1.14}",350.6,True,,1140.0,True,True,False
10.1021/acs.jced.5b00724#d3#p1#r3,10.1021/acs.jced.5b00724#d3#p1,10.1021/acs.jced.5b00724.json,3,1,3,"InChI=1S/C5H8O2/c1-4-2-3-5(6)7-4/h4H,2-3H2,1H3",GAEKPEKOJKCEMS-UHFFFAOYSA-N,.gamma.-valerolactone,C5H8O2,10.1021/acs.jced.5b00724,2016,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),356.19,"{""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":3.93},""nPropValue"":356.19,""nPropDigits"":5,""nPropNumber"":1}",variable,"{""nVarValue"":1.49,""nVarNumber"":1,""nVarDigits"":3}",356.19,True,,1490.0,True,True,False
10.1021/acs.jced.5b00724#d3#p1#r4,10.1021/acs.jced.5b00724#d3#p1,10.1021/acs.jced.5b00724.json,3,1,4,"InChI=1S/C5H8O2/c1-4-2-3-5(6)7-4/h4H,2-3H2,1H3",GAEKPEKOJKCEMS-UHFFFAOYSA-N,.gamma.-valerolactone,C5H8O2,10.1021/acs.jced.5b00724,2016,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),360.62,"{""CombinedUncertainty"":{""nCombExpandUncertValue"":3.02,""nCombUncertAssessNum"":1},""nPropValue"":360.62,""nPropDigits"":5,""nPropNumber"":1}",variable,"{""nVarValue"":1.86,""nVarDigits"":3,""nVarNumber"":1}",360.62,True,,1860.0,True,True,False
10.1021/acs.jced.5b00724#d3#p1#r5,10.1021/acs.jced.5b00724#d3#p1,10.1021/acs.jced.5b00724.json,3,1,5,"InChI=1S/C5H8O2/c1-4-2-3-5(6)7-4/h4H,2-3H2,1H3",GAEKPEKOJKCEMS-UHFFFAOYSA-N,.gamma.-valerolactone,C5H8O2,10.1021/acs.jced.5b00724,2016,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),366.92,"{""nPropDigits"":5,""nPropNumber"":1,""nPropValue"":366.92,""CombinedUncertainty"":{""nCombExpandUncertValue"":2.09,""nCombUncertAssessNum"":1}}",variable,"{""nVarDigits"":3,""nVarNumber"":1,""nVarValue"":2.49}",366.92,True,,2490.0,True,True,False
10.1021/acs.jced.5b00724#d3#p1#r6,10.1021/acs.jced.5b00724#d3#p1,10.1021/acs.jced.5b00724.json,3,1,6,"InChI=1S/C5H8O2/c1-4-2-3-5(6)7-4/h4H,2-3H2,1H3",GAEKPEKOJKCEMS-UHFFFAOYSA-N,.gamma.-valerolactone,C5H8O2,10.1021/acs.jced.5b00724,2016,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),379.6,"{""nPropNumber"":1,""nPropDigits"":4,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":1.3},""nPropValue"":379.6}",variable,"{""nVarValue"":4.37,""nVarNumber"":1,""nVarDigits"":3}",379.6,True,,4370.0,True,True,False
10.1021/acs.jced.5b00724#d3#p1#r7,10.1021/acs.jced.5b00724#d3#p1,10.1021/acs.jced.5b00724.json,3,1,7,"InChI=1S/C5H8O2/c1-4-2-3-5(6)7-4/h4H,2-3H2,1H3",GAEKPEKOJKCEMS-UHFFFAOYSA-N,.gamma.-valerolactone,C5H8O2,10.1021/acs.jced.5b00724,2016,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),396.8,"{""nPropValue"":396.8,""CombinedUncertainty"":{""nCombExpandUncertValue"":1.1,""nCombUncertAssessNum"":1},""nPropNumber"":1,""nPropDigits"":4}",variable,"{""nVarValue"":8.66,""nVarNumber"":1,""nVarDigits"":3}",396.8,True,,8660.0,True,True,False
10.1021/acs.jced.5b00724#d3#p1#r8,10.1021/acs.jced.5b00724#d3#p1,10.1021/acs.jced.5b00724.json,3,1,8,"InChI=1S/C5H8O2/c1-4-2-3-5(6)7-4/h4H,2-3H2,1H3",GAEKPEKOJKCEMS-UHFFFAOYSA-N,.gamma.-valerolactone,C5H8O2,10.1021/acs.jced.5b00724,2016,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),402.5,"{""nPropNumber"":1,""nPropDigits"":4,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.8,""nCombUncertAssessNum"":1},""nPropValue"":402.5}",variable,"{""nVarNumber"":1,""nVarDigits"":4,""nVarValue"":10.61}",402.5,True,,10610.0,True,True,False
10.1021/acs.jced.5b00724#d3#p1#r9,10.1021/acs.jced.5b00724#d3#p1,10.1021/acs.jced.5b00724.json,3,1,9,"InChI=1S/C5H8O2/c1-4-2-3-5(6)7-4/h4H,2-3H2,1H3",GAEKPEKOJKCEMS-UHFFFAOYSA-N,.gamma.-valerolactone,C5H8O2,10.1021/acs.jced.5b00724,2016,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),405.9,"{""nPropNumber"":1,""nPropDigits"":4,""nPropValue"":405.9,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.6,""nCombUncertAssessNum"":1}}",variable,"{""nVarValue"":11.92,""nVarNumber"":1,""nVarDigits"":4}",405.9,True,,11920.0,True,True,False
10.1021/acs.jced.5b00724#d3#p1#r10,10.1021/acs.jced.5b00724#d3#p1,10.1021/acs.jced.5b00724.json,3,1,10,"InChI=1S/C5H8O2/c1-4-2-3-5(6)7-4/h4H,2-3H2,1H3",GAEKPEKOJKCEMS-UHFFFAOYSA-N,.gamma.-valerolactone,C5H8O2,10.1021/acs.jced.5b00724,2016,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),415.3,"{""CombinedUncertainty"":{""nCombExpandUncertValue"":0.6,""nCombUncertAssessNum"":1},""nPropValue"":415.3,""nPropNumber"":1,""nPropDigits"":4}",variable,"{""nVarValue"":16.51,""nVarNumber"":1,""nVarDigits"":4}",415.3,True,,16510.0,True,True,False
10.1021/acs.jced.5b00724#d3#p1#r11,10.1021/acs.jced.5b00724#d3#p1,10.1021/acs.jced.5b00724.json,3,1,11,"InChI=1S/C5H8O2/c1-4-2-3-5(6)7-4/h4H,2-3H2,1H3",GAEKPEKOJKCEMS-UHFFFAOYSA-N,.gamma.-valerolactone,C5H8O2,10.1021/acs.jced.5b00724,2016,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),421.2,"{""nPropNumber"":1,""nPropDigits"":4,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.5,""nCombUncertAssessNum"":1},""nPropValue"":421.2}",variable,"{""nVarValue"":20.17,""nVarNumber"":1,""nVarDigits"":4}",421.2,True,,20170.0,True,False,False
10.1021/acs.jced.5b00724#d3#p1#r12,10.1021/acs.jced.5b00724#d3#p1,10.1021/acs.jced.5b00724.json,3,1,12,"InChI=1S/C5H8O2/c1-4-2-3-5(6)7-4/h4H,2-3H2,1H3",GAEKPEKOJKCEMS-UHFFFAOYSA-N,.gamma.-valerolactone,C5H8O2,10.1021/acs.jced.5b00724,2016,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),430.93,"{""nPropValue"":430.93,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.35},""nPropNumber"":1,""nPropDigits"":5}",variable,"{""nVarValue"":27.32,""nVarNumber"":1,""nVarDigits"":4}",430.93,True,,27320.0,True,False,False
10.1021/acs.jced.5b00724#d3#p1#r13,10.1021/acs.jced.5b00724#d3#p1,10.1021/acs.jced.5b00724.json,3,1,13,"InChI=1S/C5H8O2/c1-4-2-3-5(6)7-4/h4H,2-3H2,1H3",GAEKPEKOJKCEMS-UHFFFAOYSA-N,.gamma.-valerolactone,C5H8O2,10.1021/acs.jced.5b00724,2016,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),439.6,"{""nPropValue"":439.6,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.3,""nCombUncertAssessNum"":1},""nPropDigits"":4,""nPropNumber"":1}",variable,"{""nVarValue"":35.64,""nVarDigits"":4,""nVarNumber"":1}",439.6,True,,35640.0,True,False,False
10.1021/acs.jced.5b00724#d3#p1#r14,10.1021/acs.jced.5b00724#d3#p1,10.1021/acs.jced.5b00724.json,3,1,14,"InChI=1S/C5H8O2/c1-4-2-3-5(6)7-4/h4H,2-3H2,1H3",GAEKPEKOJKCEMS-UHFFFAOYSA-N,.gamma.-valerolactone,C5H8O2,10.1021/acs.jced.5b00724,2016,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),446.33,"{""nPropNumber"":1,""nPropDigits"":5,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.23,""nCombUncertAssessNum"":1},""nPropValue"":446.33}",variable,"{""nVarValue"":43.21,""nVarDigits"":4,""nVarNumber"":1}",446.33,True,,43210.0,True,False,False
10.1021/acs.jced.5b00724#d3#p1#r15,10.1021/acs.jced.5b00724#d3#p1,10.1021/acs.jced.5b00724.json,3,1,15,"InChI=1S/C5H8O2/c1-4-2-3-5(6)7-4/h4H,2-3H2,1H3",GAEKPEKOJKCEMS-UHFFFAOYSA-N,.gamma.-valerolactone,C5H8O2,10.1021/acs.jced.5b00724,2016,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),458.87,"{""nPropNumber"":1,""nPropDigits"":5,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.2},""nPropValue"":458.87}",variable,"{""nVarDigits"":4,""nVarNumber"":1,""nVarValue"":61.04}",458.87,True,,61040.0,True,False,False
10.1021/acs.jced.5b00724#d3#p1#r16,10.1021/acs.jced.5b00724#d3#p1,10.1021/acs.jced.5b00724.json,3,1,16,"InChI=1S/C5H8O2/c1-4-2-3-5(6)7-4/h4H,2-3H2,1H3",GAEKPEKOJKCEMS-UHFFFAOYSA-N,.gamma.-valerolactone,C5H8O2,10.1021/acs.jced.5b00724,2016,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),470.19,"{""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.18},""nPropValue"":470.19,""nPropDigits"":5,""nPropNumber"":1}",variable,"{""nVarDigits"":4,""nVarNumber"":1,""nVarValue"":82.18}",470.19,True,,82180.0,True,False,False
10.1021/acs.jced.5b00849#d5#p1#r1,10.1021/acs.jced.5b00849#d5#p1,10.1021/acs.jced.5b00849.json,5,1,1,"InChI=1S/CH4O/c1-2/h2H,1H3",OKKJLVBELUTLKV-UHFFFAOYSA-N,methanol,CH4O,10.1021/acs.jced.5b00849,2016,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),315.7,"{""CombinedUncertainty"":{""nCombExpandUncertValue"":2.8,""nCombUncertAssessNum"":1},""nPropValue"":315.7,""nPropNumber"":1,""nPropDigits"":4}",variable,"{""nVarNumber"":1,""nVarDigits"":4,""nVarValue"":40}",315.7,True,,40000,True,False,False
10.1021/acs.jced.5b00849#d5#p1#r2,10.1021/acs.jced.5b00849#d5#p1,10.1021/acs.jced.5b00849.json,5,1,2,"InChI=1S/CH4O/c1-2/h2H,1H3",OKKJLVBELUTLKV-UHFFFAOYSA-N,methanol,CH4O,10.1021/acs.jced.5b00849,2016,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),319,"{""nPropDigits"":4,""nPropNumber"":1,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":2.6},""nPropValue"":319}",variable,"{""nVarDigits"":4,""nVarNumber"":1,""nVarValue"":46.66}",319,True,,46660.0,True,False,False
10.1021/acs.jced.5b00849#d5#p1#r3,10.1021/acs.jced.5b00849#d5#p1,10.1021/acs.jced.5b00849.json,5,1,3,"InChI=1S/CH4O/c1-2/h2H,1H3",OKKJLVBELUTLKV-UHFFFAOYSA-N,methanol,CH4O,10.1021/acs.jced.5b00849,2016,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),324.3,"{""nPropDigits"":4,""nPropNumber"":1,""nPropValue"":324.3,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":2.3}}",variable,"{""nVarNumber"":1,""nVarDigits"":4,""nVarValue"":58.8}",324.3,True,,58800.0,True,False,False
10.1021/acs.jced.5b00849#d5#p1#r4,10.1021/acs.jced.5b00849#d5#p1,10.1021/acs.jced.5b00849.json,5,1,4,"InChI=1S/CH4O/c1-2/h2H,1H3",OKKJLVBELUTLKV-UHFFFAOYSA-N,methanol,CH4O,10.1021/acs.jced.5b00849,2016,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),327.5,"{""nPropValue"":327.5,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":2.1},""nPropDigits"":4,""nPropNumber"":1}",variable,"{""nVarValue"":67.59,""nVarNumber"":1,""nVarDigits"":4}",327.5,True,,67590.0,True,False,False
10.1021/acs.jced.5b00849#d5#p1#r5,10.1021/acs.jced.5b00849#d5#p1,10.1021/acs.jced.5b00849.json,5,1,5,"InChI=1S/CH4O/c1-2/h2H,1H3",OKKJLVBELUTLKV-UHFFFAOYSA-N,methanol,CH4O,10.1021/acs.jced.5b00849,2016,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),330.6,"{""nPropDigits"":4,""nPropNumber"":1,""CombinedUncertainty"":{""nCombExpandUncertValue"":2.1,""nCombUncertAssessNum"":1},""nPropValue"":330.6}",variable,"{""nVarDigits"":4,""nVarNumber"":1,""nVarValue"":76.13}",330.6,True,,76130.0,True,False,False
10.1021/acs.jced.6b00180#d14#p1#r1,10.1021/acs.jced.6b00180#d14#p1,10.1021/acs.jced.6b00180.json,14,1,1,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",LFQSCWFLJHTTHZ-UHFFFAOYSA-N,ethanol,C2H6O,10.1021/acs.jced.6b00180,2016,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),351.5,"{""nPropValue"":351.5,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":1},""nPropNumber"":1,""nPropDigits"":5}",variable,"{""nVarNumber"":1,""nVarDigits"":5,""nVarValue"":101.33}",351.5,True,,101330.0,True,False,False
